ACS Year,NAME,Full_FIPS,ACS 5 Yr FIPS Variable Name,ACS 5 Yr FIPS Variable Value,ACS 5 Yr VA Variable Value
2017,Buena Vista city,51530,DP03 0025E,18.3,28.2
2017,Falls Church city,51610,DP03 0025E,28.9,28.2
2017,Manassas Park city,51685,DP03 0025E,37.3,28.2
2017,Petersburg city,51730,DP03 0025E,22.5,28.2
2017,Poquoson city,51735,DP03 0025E,24.6,28.2
2017,Sussex County,51183,DP03 0025E,33.7,28.2
2017,Fairfax city,51600,DP03 0025E,31.2,28.2
2017,Waynesboro city,51820,DP03 0025E,21.5,28.2
2017,Manassas city,51683,DP03 0025E,34.1,28.2
2017,Roanoke city,51770,DP03 0025E,20.8,28.2
2017,Salem city,51775,DP03 0025E,19.6,28.2
2017,Suffolk city,51800,DP03 0025E,28.4,28.2
2017,Norfolk city,51710,DP03 0025E,21.2,28.2
2017,Charlotte County,51037,DP03 0025E,31.4,28.2
2017,Chesterfield County,51041,DP03 0025E,26.4,28.2
2017,Fairfax County,51059,DP03 0025E,32.1,28.2
2017,Greensville County,51081,DP03 0025E,22.9,28.2
2017,Isle of Wight County,51093,DP03 0025E,29.2,28.2
2017,James City County,51095,DP03 0025E,25,28.2
2017,Russell County,51167,DP03 0025E,28.1,28.2
2017,Franklin city,51620,DP03 0025E,26.2,28.2
2017,Smyth County,51173,DP03 0025E,22,28.2
2017,Charlottesville city,51540,DP03 0025E,17.8,28.2
2017,Lexington city,51678,DP03 0025E,16.7,28.2
2017,Campbell County,51031,DP03 0025E,25.3,28.2
2017,Henrico County,51087,DP05 0018E,38.3,38
2017,Henry County,51089,DP05 0018E,46.8,38
2017,King George County,51099,DP05 0018E,37.1,38
2017,King William County,51101,DP05 0018E,41.3,38
2017,Lancaster County,51103,DP05 0018E,56.3,38
2017,Lee County,51105,DP05 0018E,43.8,38
2017,Louisa County,51109,DP05 0018E,44.5,38
2017,Mathews County,51115,DP05 0018E,52.6,38
2017,Middlesex County,51119,DP05 0018E,53.5,38
2017,Prince Edward County,51147,DP05 0018E,30.8,38
2017,Prince George County,51149,DP05 0018E,37.1,38
2017,Richmond County,51159,DP05 0018E,44,38
2017,Rockingham County,51165,DP05 0018E,41.8,38
2017,Scott County,51169,DP05 0018E,46.3,38
2017,Spotsylvania County,51177,DP05 0018E,37.7,38
2017,Surry County,51181,DP05 0018E,49.3,38
2017,Appomattox County,51011,DP05 0018E,43.5,38
2017,Clarke County,51043,DP05 0018E,46,38
2017,Franklin County,51067,DP05 0018E,46,38
2017,King and Queen County,51097,DP05 0018E,45.1,38
2017,Mecklenburg County,51117,DP05 0018E,47.9,38
2017,Montgomery County,51121,DP05 0018E,28.2,38
2017,New Kent County,51127,DP05 0018E,44,38
2017,Augusta County,51015,DP05 0018E,44.6,38
2017,Cumberland County,51049,DP05 0018E,44.5,38
2017,Dickenson County,51051,DP05 0018E,43.9,38
2017,Goochland County,51075,DP05 0018E,48.4,38
2017,Halifax County,51083,DP05 0018E,45.9,38
2017,Loudoun County,51107,DP05 0018E,35.8,38
2017,Madison County,51113,DP05 0018E,45.2,38
2017,Prince William County,51153,DP05 0018E,34.7,38
2017,Roanoke County,51161,DP05 0018E,43.7,38
2017,Southampton County,51175,DP05 0018E,45.8,38
2017,Highland County,51091,DP05 0018E,60.5,38
2017,Brunswick County,51025,DP05 0018E,43.4,38
2017,Caroline County,51033,DP05 0018E,40.2,38
2017,Gloucester County,51073,DP05 0018E,44.6,38
2017,Northampton County,51131,DP05 0018E,48.4,38
2017,Patrick County,51141,DP05 0018E,49.2,38
2017,Powhatan County,51145,DP05 0018E,44.6,38
2017,Rockbridge County,51163,DP05 0018E,48.6,38
2017,Shenandoah County,51171,DP05 0018E,44.2,38
2017,Fauquier County,51061,DP05 0018E,41.6,38
2017,Charles City County,51036,DP05 0018E,49.8,38
2017,Culpeper County,51047,DP05 0018E,38.8,38
2017,Dinwiddie County,51053,DP05 0018E,42.9,38
2017,Greene County,51079,DP05 0018E,39.6,38
2017,Hanover County,51085,DP05 0018E,42.6,38
2017,Lunenburg County,51111,DP05 0018E,45.4,38
2017,Orange County,51137,DP05 0018E,41.9,38
2017,Emporia city,51595,DP05 0018E,35.9,38
2017,Wythe County,51197,DP05 0018E,44.4,38
2017,Chesapeake city,51550,DP05 0018E,36.6,38
2017,Colonial Heights City,51570,DP05 0018E,40.1,38
2017,Harrisonburg city,51660,DP05 0018E,24.8,38
2017,Albemarle County,51003,DP05 0018E,38.6,38
2017,Bland County,51021,DP05 0018E,45.3,38
2017,Bedford County,51019,DP05 0018E,45.9,38
2017,Botetourt County,51023,DP05 0018E,47.2,38
2017,Buckingham County,51029,DP05 0018E,42.7,38
2017,Lynchburg city,51680,DP05 0018E,28.3,38
2017,York County,51199,DP05 0018E,39.6,38
2017,Richmond city,51760,DP05 0018E,33.5,38
2017,Martinsville city,51690,DP05 0018E,41.5,38
2017,Nelson County,51125,DP05 0018E,49.7,38
2017,Essex County,51057,DP05 0018E,44.8,38
2017,Pittsylvania County,51143,DP05 0018E,46.4,38
2017,Norton city,51720,DP05 0018E,37.2,38
2017,Staunton city,51790,DP05 0018E,42,38
2017,Fluvanna County,51065,DP05 0018E,42.6,38
2017,Amelia County,51007,DP05 0018E,46.5,38
2017,Radford city,51750,DP05 0018E,22.7,38
2017,Winchester city,51840,DP05 0018E,37.6,38
2017,Accomack County,51001,DP05 0018E,46,38
2017,Craig County,51045,DP05 0018E,47.5,38
2017,Floyd County,51063,DP05 0018E,46,38
2017,Giles County,51071,DP05 0018E,44.4,38
2017,Grayson County,51077,DP05 0018E,47.4,38
2017,Nottoway County,51135,DP05 0018E,41.3,38
2017,Rappahannock County,51157,DP05 0018E,49.5,38
2017,Wise County,51195,DP05 0018E,40.3,38
2017,Bristol city,51520,DP05 0018E,42.3,38
2017,Covington city,51580,DP05 0018E,44.2,38
2017,Portsmouth city,51740,DP05 0018E,35.2,38
2017,Williamsburg city,51830,DP05 0018E,24.5,38
2017,Virginia Beach city,51810,DP05 0018E,35.6,38
2017,Alleghany County,51005,DP05 0018E,46.9,38
2017,Carroll County,51035,DP05 0018E,47,38
2017,Galax city,51640,DP05 0018E,46.6,38
2017,Washington County,51191,DP05 0018E,45.5,38
2017,Westmoreland County,51193,DP05 0018E,47.6,38
2017,Northumberland County,51133,DP05 0018E,56.5,38
2017,Page County,51139,DP05 0018E,45,38
2017,Pulaski County,51155,DP05 0018E,46.2,38
2017,Warren County,51187,DP05 0018E,40.6,38
2017,Alexandria city,51510,DP05 0018E,36.4,38
2017,Danville city,51590,DP05 0018E,40.6,38
2017,Fredericksburg city,51630,DP05 0018E,29.9,38
2017,Hampton city,51650,DP05 0018E,35.8,38
2017,Amherst County,51009,DP05 0018E,43.9,38
2017,Arlington County,51013,DP05 0018E,34.4,38
2017,Bath County,51017,DP05 0018E,47.3,38
2017,Hopewell city,51670,DP05 0018E,36.5,38
2017,Buchanan County,51027,DP05 0018E,46.3,38
2017,Newport News city,51700,DP05 0018E,33.2,38
2017,Frederick County,51069,DP05 0018E,40.5,38
2017,Stafford County,51179,DP05 0018E,35.2,38
2017,Tazewell County,51185,DP05 0018E,44.3,38
2017,Buena Vista city,51530,DP05 0018E,36.4,38
2017,Falls Church city,51610,DP05 0018E,39.7,38
2017,Manassas Park city,51685,DP05 0018E,34.1,38
2017,Petersburg city,51730,DP05 0018E,38.3,38
2017,Poquoson city,51735,DP05 0018E,42.2,38
2017,Sussex County,51183,DP05 0018E,40.4,38
2017,Fairfax city,51600,DP05 0018E,39,38
2017,Waynesboro city,51820,DP05 0018E,40,38
2017,Manassas city,51683,DP05 0018E,33.5,38
2017,Roanoke city,51770,DP05 0018E,38.4,38
2017,Salem city,51775,DP05 0018E,41.1,38
2017,Suffolk city,51800,DP05 0018E,38.1,38
2017,Norfolk city,51710,DP05 0018E,30.4,38
2017,Charlotte County,51037,DP05 0018E,45.2,38
2017,Chesterfield County,51041,DP05 0018E,38.8,38
2017,Fairfax County,51059,DP05 0018E,37.9,38
2017,Greensville County,51081,DP05 0018E,41.1,38
2017,Isle of Wight County,51093,DP05 0018E,44.4,38
2017,James City County,51095,DP05 0018E,45.9,38
2017,Russell County,51167,DP05 0018E,44.8,38
2017,Franklin city,51620,DP05 0018E,38.7,38
2017,Smyth County,51173,DP05 0018E,44.6,38
2017,Charlottesville city,51540,DP05 0018E,30.9,38
2017,Lexington city,51678,DP05 0018E,21.6,38
2017,Campbell County,51031,DP05 0018E,42.8,38
2017,Henrico County,51087,DP04 0089E,223900,255800
2017,Henry County,51089,DP04 0089E,94300,255800
2017,King George County,51099,DP04 0089E,294300,255800
2017,King William County,51101,DP04 0089E,199700,255800
2017,Lancaster County,51103,DP04 0089E,226900,255800
2017,Lee County,51105,DP04 0089E,81700,255800
2017,Louisa County,51109,DP04 0089E,212900,255800
2017,Mathews County,51115,DP04 0089E,227200,255800
2017,Middlesex County,51119,DP04 0089E,248400,255800
2017,Prince Edward County,51147,DP04 0089E,154800,255800
2017,Prince George County,51149,DP04 0089E,212100,255800
2017,Richmond County,51159,DP04 0089E,163200,255800
2017,Rockingham County,51165,DP04 0089E,206700,255800
2017,Scott County,51169,DP04 0089E,90500,255800
2017,Spotsylvania County,51177,DP04 0089E,265600,255800
2017,Surry County,51181,DP04 0089E,172700,255800
2017,Appomattox County,51011,DP04 0089E,151700,255800
2017,Clarke County,51043,DP04 0089E,333100,255800
2017,Franklin County,51067,DP04 0089E,176900,255800
2017,King and Queen County,51097,DP04 0089E,170000,255800
2017,Mecklenburg County,51117,DP04 0089E,125300,255800
2017,Montgomery County,51121,DP04 0089E,213300,255800
2017,New Kent County,51127,DP04 0089E,256600,255800
2017,Augusta County,51015,DP04 0089E,206300,255800
2017,Cumberland County,51049,DP04 0089E,146600,255800
2017,Dickenson County,51051,DP04 0089E,77500,255800
2017,Goochland County,51075,DP04 0089E,327700,255800
2017,Halifax County,51083,DP04 0089E,110800,255800
2017,Loudoun County,51107,DP04 0089E,475500,255800
2017,Madison County,51113,DP04 0089E,256500,255800
2017,Prince William County,51153,DP04 0089E,358300,255800
2017,Roanoke County,51161,DP04 0089E,192100,255800
2017,Southampton County,51175,DP04 0089E,172800,255800
2017,Highland County,51091,DP04 0089E,184000,255800
2017,Brunswick County,51025,DP04 0089E,110900,255800
2017,Caroline County,51033,DP04 0089E,193200,255800
2017,Gloucester County,51073,DP04 0089E,224100,255800
2017,Northampton County,51131,DP04 0089E,165800,255800
2017,Patrick County,51141,DP04 0089E,116000,255800
2017,Powhatan County,51145,DP04 0089E,264300,255800
2017,Rockbridge County,51163,DP04 0089E,197200,255800
2017,Shenandoah County,51171,DP04 0089E,204000,255800
2017,Fauquier County,51061,DP04 0089E,370000,255800
2017,Charles City County,51036,DP04 0089E,163000,255800
2017,Culpeper County,51047,DP04 0089E,266400,255800
2017,Dinwiddie County,51053,DP04 0089E,160100,255800
2017,Greene County,51079,DP04 0089E,242500,255800
2017,Hanover County,51085,DP04 0089E,267600,255800
2017,Lunenburg County,51111,DP04 0089E,108400,255800
2017,Orange County,51137,DP04 0089E,235200,255800
2017,Emporia city,51595,DP04 0089E,115700,255800
2017,Wythe County,51197,DP04 0089E,127400,255800
2017,Chesapeake city,51550,DP04 0089E,260900,255800
2017,Colonial Heights City,51570,DP04 0089E,163300,255800
2017,Harrisonburg city,51660,DP04 0089E,196200,255800
2017,Albemarle County,51003,DP04 0089E,329600,255800
2017,Bland County,51021,DP04 0089E,109300,255800
2017,Bedford County,51019,DP04 0089E,198100,255800
2017,Botetourt County,51023,DP04 0089E,220000,255800
2017,Buckingham County,51029,DP04 0089E,132500,255800
2017,Lynchburg city,51680,DP04 0089E,153800,255800
2017,York County,51199,DP04 0089E,315400,255800
2017,Richmond city,51760,DP04 0089E,209200,255800
2017,Martinsville city,51690,DP04 0089E,90100,255800
2017,Nelson County,51125,DP04 0089E,231400,255800
2017,Essex County,51057,DP04 0089E,177200,255800
2017,Pittsylvania County,51143,DP04 0089E,113800,255800
2017,Norton city,51720,DP04 0089E,92500,255800
2017,Staunton city,51790,DP04 0089E,162500,255800
2017,Fluvanna County,51065,DP04 0089E,228100,255800
2017,Amelia County,51007,DP04 0089E,185100,255800
2017,Radford city,51750,DP04 0089E,160600,255800
2017,Winchester city,51840,DP04 0089E,226200,255800
2017,Accomack County,51001,DP04 0089E,157200,255800
2017,Craig County,51045,DP04 0089E,164800,255800
2017,Floyd County,51063,DP04 0089E,153800,255800
2017,Giles County,51071,DP04 0089E,114500,255800
2017,Grayson County,51077,DP04 0089E,95700,255800
2017,Nottoway County,51135,DP04 0089E,134800,255800
2017,Rappahannock County,51157,DP04 0089E,358600,255800
2017,Wise County,51195,DP04 0089E,84500,255800
2017,Bristol city,51520,DP04 0089E,114100,255800
2017,Covington city,51580,DP04 0089E,72200,255800
2017,Portsmouth city,51740,DP04 0089E,169400,255800
2017,Williamsburg city,51830,DP04 0089E,307000,255800
2017,Virginia Beach city,51810,DP04 0089E,267300,255800
2017,Alleghany County,51005,DP04 0089E,113600,255800
2017,Carroll County,51035,DP04 0089E,107300,255800
2017,Galax city,51640,DP04 0089E,105500,255800
2017,Washington County,51191,DP04 0089E,137200,255800
2017,Westmoreland County,51193,DP04 0089E,203100,255800
2017,Northumberland County,51133,DP04 0089E,277900,255800
2017,Page County,51139,DP04 0089E,172200,255800
2017,Pulaski County,51155,DP04 0089E,139600,255800
2017,Warren County,51187,DP04 0089E,231000,255800
2017,Alexandria city,51510,DP04 0089E,537900,255800
2017,Danville city,51590,DP04 0089E,90900,255800
2017,Fredericksburg city,51630,DP04 0089E,341200,255800
2017,Hampton city,51650,DP04 0089E,186600,255800
2017,Amherst County,51009,DP04 0089E,151500,255800
2017,Arlington County,51013,DP04 0089E,643300,255800
2017,Bath County,51017,DP04 0089E,151100,255800
2017,Hopewell city,51670,DP04 0089E,122400,255800
2017,Buchanan County,51027,DP04 0089E,71900,255800
2017,Newport News city,51700,DP04 0089E,189300,255800
2017,Frederick County,51069,DP04 0089E,239100,255800
2017,Stafford County,51179,DP04 0089E,327600,255800
2017,Tazewell County,51185,DP04 0089E,96500,255800
2017,Buena Vista city,51530,DP04 0089E,111700,255800
2017,Falls Church city,51610,DP04 0089E,742000,255800
2017,Manassas Park city,51685,DP04 0089E,263300,255800
2017,Petersburg city,51730,DP04 0089E,112900,255800
2017,Poquoson city,51735,DP04 0089E,316800,255800
2017,Sussex County,51183,DP04 0089E,121600,255800
2017,Fairfax city,51600,DP04 0089E,501900,255800
2017,Waynesboro city,51820,DP04 0089E,161600,255800
2017,Manassas city,51683,DP04 0089E,307000,255800
2017,Roanoke city,51770,DP04 0089E,133700,255800
2017,Salem city,51775,DP04 0089E,174000,255800
2017,Suffolk city,51800,DP04 0089E,238200,255800
2017,Norfolk city,51710,DP04 0089E,194800,255800
2017,Charlotte County,51037,DP04 0089E,107500,255800
2017,Chesterfield County,51041,DP04 0089E,224200,255800
2017,Fairfax County,51059,DP04 0089E,534800,255800
2017,Greensville County,51081,DP04 0089E,89400,255800
2017,Isle of Wight County,51093,DP04 0089E,249100,255800
2017,James City County,51095,DP04 0089E,328700,255800
2017,Russell County,51167,DP04 0089E,94900,255800
2017,Franklin city,51620,DP04 0089E,186100,255800
2017,Smyth County,51173,DP04 0089E,89600,255800
2017,Charlottesville city,51540,DP04 0089E,277800,255800
2017,Lexington city,51678,DP04 0089E,252500,255800
2017,Campbell County,51031,DP04 0089E,154300,255800
2017,Henrico County,51087,DP03 0062E,66447,68766
2017,Henry County,51089,DP03 0062E,36779,68766
2017,King George County,51099,DP03 0062E,84770,68766
2017,King William County,51101,DP03 0062E,67423,68766
2017,Lancaster County,51103,DP03 0062E,51495,68766
2017,Lee County,51105,DP03 0062E,32590,68766
2017,Louisa County,51109,DP03 0062E,56946,68766
2017,Mathews County,51115,DP03 0062E,63622,68766
2017,Middlesex County,51119,DP03 0062E,50483,68766
2017,Prince Edward County,51147,DP03 0062E,44147,68766
2017,Prince George County,51149,DP03 0062E,68461,68766
2017,Richmond County,51159,DP03 0062E,47341,68766
2017,Rockingham County,51165,DP03 0062E,57651,68766
2017,Scott County,51169,DP03 0062E,38725,68766
2017,Spotsylvania County,51177,DP03 0062E,81434,68766
2017,Surry County,51181,DP03 0062E,54656,68766
2017,Appomattox County,51011,DP03 0062E,54875,68766
2017,Clarke County,51043,DP03 0062E,72129,68766
2017,Franklin County,51067,DP03 0062E,51208,68766
2017,King and Queen County,51097,DP03 0062E,51495,68766
2017,Mecklenburg County,51117,DP03 0062E,41126,68766
2017,Montgomery County,51121,DP03 0062E,53424,68766
2017,New Kent County,51127,DP03 0062E,78429,68766
2017,Augusta County,51015,DP03 0062E,59544,68766
2017,Cumberland County,51049,DP03 0062E,43020,68766
2017,Dickenson County,51051,DP03 0062E,29916,68766
2017,Goochland County,51075,DP03 0062E,86652,68766
2017,Halifax County,51083,DP03 0062E,39233,68766
2017,Loudoun County,51107,DP03 0062E,129588,68766
2017,Madison County,51113,DP03 0062E,52287,68766
2017,Prince William County,51153,DP03 0062E,101059,68766
2017,Roanoke County,51161,DP03 0062E,62134,68766
2017,Southampton County,51175,DP03 0062E,53681,68766
2017,Highland County,51091,DP03 0062E,45094,68766
2017,Brunswick County,51025,DP03 0062E,40871,68766
2017,Caroline County,51033,DP03 0062E,60925,68766
2017,Gloucester County,51073,DP03 0062E,63881,68766
2017,Northampton County,51131,DP03 0062E,41468,68766
2017,Patrick County,51141,DP03 0062E,37757,68766
2017,Powhatan County,51145,DP03 0062E,80441,68766
2017,Rockbridge County,51163,DP03 0062E,53918,68766
2017,Shenandoah County,51171,DP03 0062E,53934,68766
2017,Fauquier County,51061,DP03 0062E,94775,68766
2017,Charles City County,51036,DP03 0062E,55069,68766
2017,Culpeper County,51047,DP03 0062E,69693,68766
2017,Dinwiddie County,51053,DP03 0062E,54640,68766
2017,Greene County,51079,DP03 0062E,62952,68766
2017,Hanover County,51085,DP03 0062E,84955,68766
2017,Lunenburg County,51111,DP03 0062E,39537,68766
2017,Orange County,51137,DP03 0062E,67196,68766
2017,Emporia city,51595,DP03 0062E,27426,68766
2017,Wythe County,51197,DP03 0062E,46119,68766
2017,Chesapeake city,51550,DP03 0062E,72214,68766
2017,Colonial Heights City,51570,DP03 0062E,50952,68766
2017,Harrisonburg city,51660,DP03 0062E,43009,68766
2017,Albemarle County,51003,DP03 0062E,72265,68766
2017,Bland County,51021,DP03 0062E,46927,68766
2017,Bedford County,51019,DP03 0062E,59405,68766
2017,Botetourt County,51023,DP03 0062E,64733,68766
2017,Buckingham County,51029,DP03 0062E,46610,68766
2017,Lynchburg city,51680,DP03 0062E,41971,68766
2017,York County,51199,DP03 0062E,86781,68766
2017,Richmond city,51760,DP03 0062E,42356,68766
2017,Martinsville city,51690,DP03 0062E,33545,68766
2017,Nelson County,51125,DP03 0062E,53834,68766
2017,Essex County,51057,DP03 0062E,50629,68766
2017,Pittsylvania County,51143,DP03 0062E,44356,68766
2017,Norton city,51720,DP03 0062E,26971,68766
2017,Staunton city,51790,DP03 0062E,46435,68766
2017,Fluvanna County,51065,DP03 0062E,67964,68766
2017,Amelia County,51007,DP03 0062E,58535,68766
2017,Radford city,51750,DP03 0062E,36082,68766
2017,Winchester city,51840,DP03 0062E,49330,68766
2017,Accomack County,51001,DP03 0062E,42260,68766
2017,Craig County,51045,DP03 0062E,53526,68766
2017,Floyd County,51063,DP03 0062E,48396,68766
2017,Giles County,51071,DP03 0062E,49734,68766
2017,Grayson County,51077,DP03 0062E,32048,68766
2017,Nottoway County,51135,DP03 0062E,38410,68766
2017,Rappahannock County,51157,DP03 0062E,62541,68766
2017,Wise County,51195,DP03 0062E,38255,68766
2017,Bristol city,51520,DP03 0062E,37844,68766
2017,Covington city,51580,DP03 0062E,35546,68766
2017,Portsmouth city,51740,DP03 0062E,48727,68766
2017,Williamsburg city,51830,DP03 0062E,54606,68766
2017,Virginia Beach city,51810,DP03 0062E,70500,68766
2017,Alleghany County,51005,DP03 0062E,46020,68766
2017,Carroll County,51035,DP03 0062E,41145,68766
2017,Galax city,51640,DP03 0062E,31311,68766
2017,Washington County,51191,DP03 0062E,44844,68766
2017,Westmoreland County,51193,DP03 0062E,55688,68766
2017,Northumberland County,51133,DP03 0062E,56677,68766
2017,Page County,51139,DP03 0062E,46140,68766
2017,Pulaski County,51155,DP03 0062E,49691,68766
2017,Warren County,51187,DP03 0062E,65353,68766
2017,Alexandria city,51510,DP03 0062E,93370,68766
2017,Danville city,51590,DP03 0062E,34951,68766
2017,Fredericksburg city,51630,DP03 0062E,57258,68766
2017,Hampton city,51650,DP03 0062E,52021,68766
2017,Amherst County,51009,DP03 0062E,49677,68766
2017,Arlington County,51013,DP03 0062E,112138,68766
2017,Bath County,51017,DP03 0062E,44483,68766
2017,Hopewell city,51670,DP03 0062E,40712,68766
2017,Buchanan County,51027,DP03 0062E,30828,68766
2017,Newport News city,51700,DP03 0062E,51082,68766
2017,Frederick County,51069,DP03 0062E,71037,68766
2017,Stafford County,51179,DP03 0062E,103005,68766
2017,Tazewell County,51185,DP03 0062E,40309,68766
2017,Buena Vista city,51530,DP03 0062E,33672,68766
2017,Falls Church city,51610,DP03 0062E,114795,68766
2017,Manassas Park city,51685,DP03 0062E,79131,68766
2017,Petersburg city,51730,DP03 0062E,33939,68766
2017,Poquoson city,51735,DP03 0062E,88328,68766
2017,Sussex County,51183,DP03 0062E,44608,68766
2017,Fairfax city,51600,DP03 0062E,106870,68766
2017,Waynesboro city,51820,DP03 0062E,42112,68766
2017,Manassas city,51683,DP03 0062E,77551,68766
2017,Roanoke city,51770,DP03 0062E,41483,68766
2017,Salem city,51775,DP03 0062E,53990,68766
2017,Suffolk city,51800,DP03 0062E,68089,68766
2017,Norfolk city,51710,DP03 0062E,47137,68766
2017,Charlotte County,51037,DP03 0062E,38350,68766
2017,Chesterfield County,51041,DP03 0062E,76969,68766
2017,Fairfax County,51059,DP03 0062E,117515,68766
2017,Greensville County,51081,DP03 0062E,42121,68766
2017,Isle of Wight County,51093,DP03 0062E,67767,68766
2017,James City County,51095,DP03 0062E,80772,68766
2017,Russell County,51167,DP03 0062E,40083,68766
2017,Franklin city,51620,DP03 0062E,38760,68766
2017,Smyth County,51173,DP03 0062E,40544,68766
2017,Charlottesville city,51540,DP03 0062E,54739,68766
2017,Lexington city,51678,DP03 0062E,37309,68766
2017,Campbell County,51031,DP03 0062E,48823,68766
2017,Henrico County,51087,DP03 0009PE,5.8,5.5
2017,Henry County,51089,DP03 0009PE,8.7,5.5
2017,King George County,51099,DP03 0009PE,4.9,5.5
2017,King William County,51101,DP03 0009PE,3.7,5.5
2017,Lancaster County,51103,DP03 0009PE,4.4,5.5
2017,Lee County,51105,DP03 0009PE,11.4,5.5
2017,Louisa County,51109,DP03 0009PE,7.7,5.5
2017,Mathews County,51115,DP03 0009PE,1.4,5.5
2017,Middlesex County,51119,DP03 0009PE,6.3,5.5
2017,Prince Edward County,51147,DP03 0009PE,5.2,5.5
2017,Prince George County,51149,DP03 0009PE,8.5,5.5
2017,Richmond County,51159,DP03 0009PE,6.4,5.5
2017,Rockingham County,51165,DP03 0009PE,4.6,5.5
2017,Scott County,51169,DP03 0009PE,6.2,5.5
2017,Spotsylvania County,51177,DP03 0009PE,5.5,5.5
2017,Surry County,51181,DP03 0009PE,7.7,5.5
2017,Appomattox County,51011,DP03 0009PE,3.5,5.5
2017,Clarke County,51043,DP03 0009PE,3.3,5.5
2017,Franklin County,51067,DP03 0009PE,5.4,5.5
2017,King and Queen County,51097,DP03 0009PE,4.4,5.5
2017,Mecklenburg County,51117,DP03 0009PE,5,5.5
2017,Montgomery County,51121,DP03 0009PE,4.3,5.5
2017,New Kent County,51127,DP03 0009PE,5.1,5.5
2017,Augusta County,51015,DP03 0009PE,4.1,5.5
2017,Cumberland County,51049,DP03 0009PE,7,5.5
2017,Dickenson County,51051,DP03 0009PE,5.6,5.5
2017,Goochland County,51075,DP03 0009PE,3.4,5.5
2017,Halifax County,51083,DP03 0009PE,4.9,5.5
2017,Loudoun County,51107,DP03 0009PE,3.8,5.5
2017,Madison County,51113,DP03 0009PE,5.6,5.5
2017,Prince William County,51153,DP03 0009PE,5,5.5
2017,Roanoke County,51161,DP03 0009PE,4.8,5.5
2017,Southampton County,51175,DP03 0009PE,4.3,5.5
2017,Highland County,51091,DP03 0009PE,0.5,5.5
2017,Brunswick County,51025,DP03 0009PE,7.8,5.5
2017,Caroline County,51033,DP03 0009PE,6.3,5.5
2017,Gloucester County,51073,DP03 0009PE,3.3,5.5
2017,Northampton County,51131,DP03 0009PE,4.4,5.5
2017,Patrick County,51141,DP03 0009PE,6.6,5.5
2017,Powhatan County,51145,DP03 0009PE,4,5.5
2017,Rockbridge County,51163,DP03 0009PE,5,5.5
2017,Shenandoah County,51171,DP03 0009PE,5.2,5.5
2017,Fauquier County,51061,DP03 0009PE,4,5.5
2017,Charles City County,51036,DP03 0009PE,6.2,5.5
2017,Culpeper County,51047,DP03 0009PE,5.9,5.5
2017,Dinwiddie County,51053,DP03 0009PE,8.3,5.5
2017,Greene County,51079,DP03 0009PE,6.3,5.5
2017,Hanover County,51085,DP03 0009PE,3.4,5.5
2017,Lunenburg County,51111,DP03 0009PE,4.5,5.5
2017,Orange County,51137,DP03 0009PE,6.5,5.5
2017,Emporia city,51595,DP03 0009PE,20.4,5.5
2017,Wythe County,51197,DP03 0009PE,6.2,5.5
2017,Chesapeake city,51550,DP03 0009PE,5.8,5.5
2017,Colonial Heights City,51570,DP03 0009PE,10.2,5.5
2017,Harrisonburg city,51660,DP03 0009PE,5.3,5.5
2017,Albemarle County,51003,DP03 0009PE,3.2,5.5
2017,Bland County,51021,DP03 0009PE,6.7,5.5
2017,Bedford County,51019,DP03 0009PE,4.4,5.5
2017,Botetourt County,51023,DP03 0009PE,3.8,5.5
2017,Buckingham County,51029,DP03 0009PE,8.4,5.5
2017,Lynchburg city,51680,DP03 0009PE,7.4,5.5
2017,York County,51199,DP03 0009PE,6.4,5.5
2017,Richmond city,51760,DP03 0009PE,8.8,5.5
2017,Martinsville city,51690,DP03 0009PE,8.3,5.5
2017,Nelson County,51125,DP03 0009PE,3.7,5.5
2017,Essex County,51057,DP03 0009PE,5.6,5.5
2017,Pittsylvania County,51143,DP03 0009PE,6.7,5.5
2017,Norton city,51720,DP03 0009PE,13.5,5.5
2017,Staunton city,51790,DP03 0009PE,3.9,5.5
2017,Fluvanna County,51065,DP03 0009PE,4.8,5.5
2017,Amelia County,51007,DP03 0009PE,3.3,5.5
2017,Radford city,51750,DP03 0009PE,7.5,5.5
2017,Winchester city,51840,DP03 0009PE,4.3,5.5
2017,Accomack County,51001,DP03 0009PE,5.4,5.5
2017,Craig County,51045,DP03 0009PE,4.1,5.5
2017,Floyd County,51063,DP03 0009PE,5.5,5.5
2017,Giles County,51071,DP03 0009PE,4.8,5.5
2017,Grayson County,51077,DP03 0009PE,7.4,5.5
2017,Nottoway County,51135,DP03 0009PE,5.8,5.5
2017,Rappahannock County,51157,DP03 0009PE,2.9,5.5
2017,Wise County,51195,DP03 0009PE,9.6,5.5
2017,Bristol city,51520,DP03 0009PE,7.7,5.5
2017,Covington city,51580,DP03 0009PE,5.6,5.5
2017,Portsmouth city,51740,DP03 0009PE,9.7,5.5
2017,Williamsburg city,51830,DP03 0009PE,7.3,5.5
2017,Virginia Beach city,51810,DP03 0009PE,5.3,5.5
2017,Alleghany County,51005,DP03 0009PE,4.4,5.5
2017,Carroll County,51035,DP03 0009PE,3.8,5.5
2017,Galax city,51640,DP03 0009PE,5.5,5.5
2017,Washington County,51191,DP03 0009PE,6.4,5.5
2017,Westmoreland County,51193,DP03 0009PE,7.3,5.5
